,year,week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
368,2016,50,3,10397,7444,13350,178,127,229,76,OCCITANIE
369,2016,50,3,21606,15188,28024,178,125,231,11,ILE-DE-FRANCE
370,2016,50,3,417,230,604,128,70,186,94,CORSE
371,2016,50,3,2426,1352,3500,92,51,133,24,CENTRE-VAL-DE-LOIRE
372,2016,50,3,6705,4277,9133,199,127,271,53,BRETAGNE
373,2016,50,3,9100,6399,11801,313,220,406,27,BOURGOGNE-FRANCHE-COMTE
374,2016,50,3,21941,18099,25783,276,228,324,84,AUVERGNE-RHONE-ALPES
375,2016,50,3,7073,3702,10444,118,62,174,75,NOUVELLE-AQUITAINE
376,2016,50,3,7497,4966,10028,132,87,177,44,GRAND EST
377,2016,49,3,8578,5189,11967,170,103,237,93,PROVENCE-ALPES-COTE-D-AZUR
378,2016,49,3,3254,734,5774,86,19,153,52,PAYS-DE-LA-LOIRE
379,2016,49,3,2726,1154,4298,80,34,126,28,NORMANDIE
380,2016,49,3,5877,3492,8262,96,57,135,32,HAUTS-DE-FRANCE
381,2016,49,3,4940,2142,7738,85,37,133,76,OCCITANIE
382,2016,49,3,17111,11293,22929,141,93,189,11,ILE-DE-FRANCE
383,2016,49,3,347,177,517,107,55,159,94,CORSE
384,2016,49,3,2128,764,3492,81,29,133,24,CENTRE-VAL-DE-LOIRE
385,2016,49,3,5218,2967,7469,155,88,222,53,BRETAGNE
386,2016,49,3,2437,871,4003,84,30,138,27,BOURGOGNE-FRANCHE-COMTE
387,2016,49,3,11224,8441,14007,141,106,176,84,AUVERGNE-RHONE-ALPES
388,2016,49,3,6281,2825,9737,104,47,161,75,NOUVELLE-AQUITAINE
389,2016,49,3,4397,2595,6199,77,45,109,44,GRAND EST
390,2016,48,3,4925,2167,7683,98,43,153,93,PROVENCE-ALPES-COTE-D-AZUR
391,2016,48,3,1775,174,3376,47,4,90,52,PAYS-DE-LA-LOIRE
392,2016,48,3,2298,671,3925,67,19,115,28,NORMANDIE
393,2016,48,3,1911,667,3155,31,11,51,32,HAUTS-DE-FRANCE
394,2016,48,3,1853,669,3037,32,12,52,76,OCCITANIE
395,2016,48,3,5551,2693,8409,46,22,70,11,ILE-DE-FRANCE
396,2016,48,3,260,101,419,80,31,129,94,CORSE
397,2016,48,3,1207,388,2026,46,15,77,24,CENTRE-VAL-DE-LOIRE
398,2016,48,3,3223,1098,5348,96,33,159,53,BRETAGNE
399,2016,48,3,839,0,1742,29,0,60,27,BOURGOGNE-FRANCHE-COMTE
400,2016,48,3,6842,4716,8968,86,59,113,84,AUVERGNE-RHONE-ALPES
401,2016,48,3,2349,940,3758,39,16,62,75,NOUVELLE-AQUITAINE
402,2016,48,3,2084,782,3386,37,14,60,44,GRAND EST
403,2016,47,3,2901,959,4843,58,19,97,93,PROVENCE-ALPES-COTE-D-AZUR
404,2016,47,3,71,0,349,2,0,9,52,PAYS-DE-LA-LOIRE
405,2016,47,3,1930,32,3828,56,0,112,28,NORMANDIE
406,2016,47,3,1756,307,3205,29,5,53,32,HAUTS-DE-FRANCE
407,2016,47,3,1087,122,2052,19,2,36,76,OCCITANIE
408,2016,47,3,2829,750,4908,23,6,40,11,ILE-DE-FRANCE
409,2016,47,3,200,56,344,61,17,105,94,CORSE
410,2016,47,3,354,26,682,13,1,25,24,CENTRE-VAL-DE-LOIRE
411,2016,47,3,2461,838,4084,73,25,121,53,BRETAGNE
412,2016,47,3,731,71,1391,25,2,48,27,BOURGOGNE-FRANCHE-COMTE
413,2016,47,3,3867,2096,5638,49,27,71,84,AUVERGNE-RHONE-ALPES
414,2016,47,3,774,0,1630,13,0,27,75,NOUVELLE-AQUITAINE
415,2016,47,3,1810,448,3172,32,8,56,44,GRAND EST
416,2016,46,3,1398,35,2761,28,1,55,93,PROVENCE-ALPES-COTE-D-AZUR
417,2016,46,3,470,0,1659,12,0,44,52,PAYS-DE-LA-LOIRE
418,2016,46,3,535,0,1104,16,0,33,28,NORMANDIE
419,2016,46,3,2343,196,4490,38,3,73,32,HAUTS-DE-FRANCE
420,2016,46,3,1249,228,2270,21,3,39,76,OCCITANIE
421,2016,46,3,5520,2722,8318,46,23,69,11,ILE-DE-FRANCE
422,2016,46,3,156,35,277,48,11,85,94,CORSE
423,2016,46,3,661,152,1170,25,6,44,24,CENTRE-VAL-DE-LOIRE
424,2016,46,3,999,56,1942,30,2,58,53,BRETAGNE
425,2016,46,3,853,118,1588,29,4,54,27,BOURGOGNE-FRANCHE-COMTE
426,2016,46,3,2579,1187,3971,32,15,49,84,AUVERGNE-RHONE-ALPES
427,2016,46,3,752,0,1631,13,0,28,75,NOUVELLE-AQUITAINE
428,2016,46,3,1427,332,2522,25,6,44,44,GRAND EST
429,2016,45,3,433,0,1040,9,0,21,93,PROVENCE-ALPES-COTE-D-AZUR
430,2016,45,3,313,0,1284,8,0,34,52,PAYS-DE-LA-LOIRE
431,2016,45,3,282,0,662,8,0,19,28,NORMANDIE
432,2016,45,3,1951,467,3435,32,8,56,32,HAUTS-DE-FRANCE
433,2016,45,3,1369,284,2454,23,4,42,76,OCCITANIE
434,2016,45,3,3139,868,5410,26,7,45,11,ILE-DE-FRANCE
435,2016,45,3,102,6,198,31,1,61,94,CORSE
436,2016,45,3,177,0,464,7,0,18,24,CENTRE-VAL-DE-LOIRE
437,2016,45,3,1179,149,2209,35,4,66,53,BRETAGNE
438,2016,45,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
439,2016,45,3,2453,1069,3837,31,14,48,84,AUVERGNE-RHONE-ALPES
440,2016,45,3,1229,0,2592,20,0,43,75,NOUVELLE-AQUITAINE
441,2016,45,3,1007,0,2072,18,0,37,44,GRAND EST
442,2016,44,3,826,0,1780,16,0,35,93,PROVENCE-ALPES-COTE-D-AZUR
443,2016,44,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
444,2016,44,3,1223,0,2607,36,0,77,28,NORMANDIE
445,2016,44,3,2486,383,4589,41,7,75,32,HAUTS-DE-FRANCE
446,2016,44,3,3338,615,6061,57,10,104,76,OCCITANIE
447,2016,44,3,2434,311,4557,20,2,38,11,ILE-DE-FRANCE
448,2016,44,3,75,0,161,23,0,50,94,CORSE
449,2016,44,3,104,0,271,4,0,10,24,CENTRE-VAL-DE-LOIRE
450,2016,44,3,1124,0,2311,33,0,68,53,BRETAGNE
451,2016,44,3,439,0,1096,15,0,38,27,BOURGOGNE-FRANCHE-COMTE
452,2016,44,3,1242,248,2236,16,4,28,84,AUVERGNE-RHONE-ALPES
453,2016,44,3,922,0,2191,15,0,36,75,NOUVELLE-AQUITAINE
454,2016,44,3,419,0,1014,7,0,17,44,GRAND EST
455,2016,43,3,449,0,1150,9,0,23,93,PROVENCE-ALPES-COTE-D-AZUR
456,2016,43,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
457,2016,43,3,0,0,0,0,0,0,28,NORMANDIE
458,2016,43,3,1572,0,3207,26,0,53,32,HAUTS-DE-FRANCE
459,2016,43,3,557,0,1550,10,0,27,76,OCCITANIE
460,2016,43,3,2859,227,5491,24,2,46,11,ILE-DE-FRANCE
461,2016,43,3,167,35,299,51,10,92,94,CORSE
462,2016,43,3,53,0,173,2,0,7,24,CENTRE-VAL-DE-LOIRE
463,2016,43,3,124,0,541,4,0,16,53,BRETAGNE
464,2016,43,3,1124,235,2013,39,8,70,27,BOURGOGNE-FRANCHE-COMTE
465,2016,43,3,1258,376,2140,16,5,27,84,AUVERGNE-RHONE-ALPES
466,2016,43,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
467,2016,43,3,1006,0,2120,18,0,38,44,GRAND EST
468,2016,42,3,761,0,1759,15,0,35,93,PROVENCE-ALPES-COTE-D-AZUR
469,2016,42,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
470,2016,42,3,260,0,715,8,0,21,28,NORMANDIE
471,2016,42,3,143,0,628,2,0,10,32,HAUTS-DE-FRANCE
472,2016,42,3,399,0,1099,7,0,19,76,OCCITANIE
473,2016,42,3,5368,2062,8674,44,17,71,11,ILE-DE-FRANCE
474,2016,42,3,108,9,207,33,3,63,94,CORSE
475,2016,42,3,619,1,1237,23,0,46,24,CENTRE-VAL-DE-LOIRE
476,2016,42,3,326,0,798,10,0,24,53,BRETAGNE
477,2016,42,3,1428,371,2485,49,13,85,27,BOURGOGNE-FRANCHE-COMTE
478,2016,42,3,2761,1279,4243,35,16,54,84,AUVERGNE-RHONE-ALPES
479,2016,42,3,227,0,720,4,0,12,75,NOUVELLE-AQUITAINE
480,2016,42,3,622,0,1441,11,0,25,44,GRAND EST
481,2016,41,3,879,0,2084,17,0,41,93,PROVENCE-ALPES-COTE-D-AZUR
482,2016,41,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
483,2016,41,3,210,0,552,6,0,16,28,NORMANDIE
484,2016,41,3,918,0,2044,15,0,33,32,HAUTS-DE-FRANCE
485,2016,41,3,245,0,623,4,0,10,76,OCCITANIE
486,2016,41,3,5126,1111,9141,42,9,75,11,ILE-DE-FRANCE
487,2016,41,3,158,35,281,49,11,87,94,CORSE
488,2016,41,3,382,0,770,14,0,29,24,CENTRE-VAL-DE-LOIRE
489,2016,41,3,0,0,0,0,0,0,53,BRETAGNE
490,2016,41,3,762,0,1588,26,0,54,27,BOURGOGNE-FRANCHE-COMTE
491,2016,41,3,2905,1399,4411,37,18,56,84,AUVERGNE-RHONE-ALPES
492,2016,41,3,997,0,2017,17,0,34,75,NOUVELLE-AQUITAINE
493,2016,41,3,720,0,1522,13,0,27,44,GRAND EST
494,2016,40,3,613,0,1392,12,0,27,93,PROVENCE-ALPES-COTE-D-AZUR
495,2016,40,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
496,2016,40,3,195,0,521,6,0,16,28,NORMANDIE
497,2016,40,3,2030,518,3542,33,8,58,32,HAUTS-DE-FRANCE
498,2016,40,3,411,0,1007,7,0,17,76,OCCITANIE
499,2016,40,3,3086,0,6542,25,0,54,11,ILE-DE-FRANCE
500,2016,40,3,128,16,240,39,4,74,94,CORSE
501,2016,40,3,262,0,557,10,0,21,24,CENTRE-VAL-DE-LOIRE
502,2016,40,3,383,0,1134,11,0,33,53,BRETAGNE
503,2016,40,3,766,57,1475,26,2,50,27,BOURGOGNE-FRANCHE-COMTE
504,2016,40,3,1915,568,3262,24,7,41,84,AUVERGNE-RHONE-ALPES
505,2016,40,3,1755,198,3312,29,3,55,75,NOUVELLE-AQUITAINE
506,2016,40,3,1124,17,2231,20,1,39,44,GRAND EST
507,2016,39,3,149,0,561,3,0,11,93,PROVENCE-ALPES-COTE-D-AZUR
508,2016,39,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
509,2016,39,3,119,0,380,3,0,11,28,NORMANDIE
510,2016,39,3,748,0,1681,12,0,27,32,HAUTS-DE-FRANCE
511,2016,39,3,1276,256,2296,22,5,39,76,OCCITANIE
512,2016,39,3,3302,614,5990,27,5,49,11,ILE-DE-FRANCE
513,2016,39,3,27,0,81,8,0,25,94,CORSE
514,2016,39,3,201,0,497,8,0,19,24,CENTRE-VAL-DE-LOIRE
515,2016,39,3,0,0,0,0,0,0,53,BRETAGNE
516,2016,39,3,992,202,1782,34,7,61,27,BOURGOGNE-FRANCHE-COMTE
517,2016,39,3,1184,113,2255,15,2,28,84,AUVERGNE-RHONE-ALPES
518,2016,39,3,1184,0,2550,20,0,43,75,NOUVELLE-AQUITAINE
519,2016,39,3,1093,2,2184,19,0,38,44,GRAND EST
520,2016,38,3,838,0,1716,17,0,34,93,PROVENCE-ALPES-COTE-D-AZUR
521,2016,38,3,268,0,844,7,0,22,52,PAYS-DE-LA-LOIRE
522,2016,38,3,31,0,174,1,0,5,28,NORMANDIE
523,2016,38,3,501,0,1429,8,0,23,32,HAUTS-DE-FRANCE
524,2016,38,3,901,8,1794,15,0,30,76,OCCITANIE
525,2016,38,3,664,0,1553,5,0,12,11,ILE-DE-FRANCE
526,2016,38,3,37,0,108,11,0,33,94,CORSE
527,2016,38,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
528,2016,38,3,0,0,0,0,0,0,53,BRETAGNE
529,2016,38,3,409,0,917,14,0,31,27,BOURGOGNE-FRANCHE-COMTE
530,2016,38,3,890,0,2057,11,0,26,84,AUVERGNE-RHONE-ALPES
531,2016,38,3,596,0,1714,10,0,29,75,NOUVELLE-AQUITAINE
532,2016,38,3,148,0,544,3,0,10,44,GRAND EST
533,2016,37,3,258,0,764,5,0,15,93,PROVENCE-ALPES-COTE-D-AZUR
534,2016,37,3,59,0,340,2,0,9,52,PAYS-DE-LA-LOIRE
535,2016,37,3,134,0,462,4,0,14,28,NORMANDIE
536,2016,37,3,324,0,1065,5,0,17,32,HAUTS-DE-FRANCE
537,2016,37,3,143,0,540,2,0,9,76,OCCITANIE
538,2016,37,3,659,0,1535,5,0,12,11,ILE-DE-FRANCE
539,2016,37,3,18,0,64,6,0,20,94,CORSE
540,2016,37,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
541,2016,37,3,0,0,0,0,0,0,53,BRETAGNE
542,2016,37,3,137,0,493,5,0,17,27,BOURGOGNE-FRANCHE-COMTE
543,2016,37,3,947,0,1900,12,0,24,84,AUVERGNE-RHONE-ALPES
544,2016,37,3,440,0,1202,7,0,20,75,NOUVELLE-AQUITAINE
545,2016,37,3,160,0,510,3,0,9,44,GRAND EST
546,2016,36,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
547,2016,36,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
548,2016,36,3,28,0,157,1,0,5,28,NORMANDIE
549,2016,36,3,118,0,485,2,0,8,32,HAUTS-DE-FRANCE
550,2016,36,3,0,0,0,0,0,0,76,OCCITANIE
551,2016,36,3,516,0,1109,4,0,9,11,ILE-DE-FRANCE
552,2016,36,3,30,0,86,9,0,26,94,CORSE
553,2016,36,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
554,2016,36,3,0,0,0,0,0,0,53,BRETAGNE
555,2016,36,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
556,2016,36,3,284,0,673,4,0,9,84,AUVERGNE-RHONE-ALPES
557,2016,36,3,302,0,921,5,0,15,75,NOUVELLE-AQUITAINE
558,2016,36,3,0,0,0,0,0,0,44,GRAND EST
559,2016,35,3,505,0,1564,10,0,31,93,PROVENCE-ALPES-COTE-D-AZUR
560,2016,35,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
561,2016,35,3,0,0,0,0,0,0,28,NORMANDIE
562,2016,35,3,572,0,1365,9,0,22,32,HAUTS-DE-FRANCE
563,2016,35,3,0,0,0,0,0,0,76,OCCITANIE
564,2016,35,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
565,2016,35,3,42,0,109,13,0,34,94,CORSE
566,2016,35,3,110,0,325,4,0,12,24,CENTRE-VAL-DE-LOIRE
567,2016,35,3,96,0,319,3,0,10,53,BRETAGNE
568,2016,35,3,97,0,387,3,0,13,27,BOURGOGNE-FRANCHE-COMTE
569,2016,35,3,688,0,1430,9,0,18,84,AUVERGNE-RHONE-ALPES
570,2016,35,3,507,0,1462,8,0,24,75,NOUVELLE-AQUITAINE
571,2016,35,3,237,0,625,4,0,11,44,GRAND EST
572,2016,34,3,72,0,472,1,0,9,93,PROVENCE-ALPES-COTE-D-AZUR
573,2016,34,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
574,2016,34,3,0,0,0,0,0,0,28,NORMANDIE
575,2016,34,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
576,2016,34,3,0,0,0,0,0,0,76,OCCITANIE
577,2016,34,3,153,0,474,1,0,4,11,ILE-DE-FRANCE
578,2016,34,3,8,0,35,2,0,10,94,CORSE
579,2016,34,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
580,2016,34,3,38,0,179,1,0,5,53,BRETAGNE
581,2016,34,3,183,0,542,6,0,18,27,BOURGOGNE-FRANCHE-COMTE
582,2016,34,3,85,0,347,1,0,4,84,AUVERGNE-RHONE-ALPES
583,2016,34,3,1088,0,3060,18,0,51,75,NOUVELLE-AQUITAINE
584,2016,34,3,156,0,561,3,0,10,44,GRAND EST
585,2016,33,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
586,2016,33,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
587,2016,33,3,36,0,177,1,0,5,28,NORMANDIE
588,2016,33,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
589,2016,33,3,0,0,0,0,0,0,76,OCCITANIE
590,2016,33,3,109,0,380,1,0,3,11,ILE-DE-FRANCE
591,2016,33,3,18,0,79,6,0,25,94,CORSE
592,2016,33,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
593,2016,33,3,0,0,0,0,0,0,53,BRETAGNE
594,2016,33,3,105,0,376,4,0,13,27,BOURGOGNE-FRANCHE-COMTE
595,2016,33,3,515,0,1525,6,0,19,84,AUVERGNE-RHONE-ALPES
596,2016,33,3,544,0,2388,9,0,40,75,NOUVELLE-AQUITAINE
597,2016,33,3,38,0,214,1,0,4,44,GRAND EST
598,2016,32,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
599,2016,32,3,201,0,884,5,0,23,52,PAYS-DE-LA-LOIRE
600,2016,32,3,84,0,299,2,0,8,28,NORMANDIE
601,2016,32,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
602,2016,32,3,0,0,0,0,0,0,76,OCCITANIE
603,2016,32,3,100,0,378,1,0,3,11,ILE-DE-FRANCE
604,2016,32,3,39,0,104,12,0,32,94,CORSE
605,2016,32,3,208,0,575,8,0,22,24,CENTRE-VAL-DE-LOIRE
606,2016,32,3,128,0,425,4,0,13,53,BRETAGNE
607,2016,32,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
608,2016,32,3,242,0,717,3,0,9,84,AUVERGNE-RHONE-ALPES
609,2016,32,3,265,0,1236,4,0,20,75,NOUVELLE-AQUITAINE
610,2016,32,3,233,0,674,4,0,12,44,GRAND EST
611,2016,31,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
612,2016,31,3,287,0,976,8,0,26,52,PAYS-DE-LA-LOIRE
613,2016,31,3,26,0,153,1,0,5,28,NORMANDIE
614,2016,31,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
615,2016,31,3,321,0,937,6,0,17,76,OCCITANIE
616,2016,31,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
617,2016,31,3,6,0,28,2,0,9,94,CORSE
618,2016,31,3,164,0,534,6,0,20,24,CENTRE-VAL-DE-LOIRE
619,2016,31,3,54,0,251,2,0,8,53,BRETAGNE
620,2016,31,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
621,2016,31,3,290,0,753,4,0,10,84,AUVERGNE-RHONE-ALPES
622,2016,31,3,189,0,628,3,0,10,75,NOUVELLE-AQUITAINE
623,2016,31,3,231,0,690,4,0,12,44,GRAND EST
624,2016,30,3,490,0,1451,10,0,29,93,PROVENCE-ALPES-COTE-D-AZUR
625,2016,30,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
626,2016,30,3,0,0,0,0,0,0,28,NORMANDIE
627,2016,30,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
628,2016,30,3,198,0,596,3,0,10,76,OCCITANIE
629,2016,30,3,830,0,2090,7,0,17,11,ILE-DE-FRANCE
630,2016,30,3,0,0,0,0,0,0,94,CORSE
631,2016,30,3,67,0,198,3,0,8,24,CENTRE-VAL-DE-LOIRE
632,2016,30,3,0,0,0,0,0,0,53,BRETAGNE
633,2016,30,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
634,2016,30,3,70,0,264,1,0,3,84,AUVERGNE-RHONE-ALPES
635,2016,30,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
636,2016,30,3,451,0,1117,8,0,20,44,GRAND EST
637,2016,29,3,22,0,161,0,0,3,93,PROVENCE-ALPES-COTE-D-AZUR
638,2016,29,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
639,2016,29,3,605,0,1931,18,0,57,28,NORMANDIE
640,2016,29,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
641,2016,29,3,0,0,0,0,0,0,76,OCCITANIE
642,2016,29,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
643,2016,29,3,0,0,0,0,0,0,94,CORSE
644,2016,29,3,161,0,476,6,0,18,24,CENTRE-VAL-DE-LOIRE
645,2016,29,3,81,0,327,2,0,9,53,BRETAGNE
646,2016,29,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
647,2016,29,3,31,0,143,0,0,1,84,AUVERGNE-RHONE-ALPES
648,2016,29,3,24,0,181,0,0,3,75,NOUVELLE-AQUITAINE
649,2016,29,3,246,0,734,4,0,13,44,GRAND EST
650,2016,28,3,158,0,527,3,0,10,93,PROVENCE-ALPES-COTE-D-AZUR
651,2016,28,3,351,0,1371,9,0,36,52,PAYS-DE-LA-LOIRE
652,2016,28,3,67,0,361,2,0,11,28,NORMANDIE
653,2016,28,3,31,0,235,1,0,4,32,HAUTS-DE-FRANCE
654,2016,28,3,0,0,0,0,0,0,76,OCCITANIE
655,2016,28,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
656,2016,28,3,0,0,0,0,0,0,94,CORSE
657,2016,28,3,252,0,747,10,0,29,24,CENTRE-VAL-DE-LOIRE
658,2016,28,3,129,0,461,4,0,14,53,BRETAGNE
659,2016,28,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
660,2016,28,3,534,0,1217,7,0,16,84,AUVERGNE-RHONE-ALPES
661,2016,28,3,304,0,1075,5,0,18,75,NOUVELLE-AQUITAINE
662,2016,28,3,155,0,568,3,0,10,44,GRAND EST
663,2016,27,3,45,0,242,1,0,5,93,PROVENCE-ALPES-COTE-D-AZUR
664,2016,27,3,351,0,1282,9,0,34,52,PAYS-DE-LA-LOIRE
665,2016,27,3,967,64,1870,28,2,54,28,NORMANDIE
666,2016,27,3,732,0,1649,12,0,27,32,HAUTS-DE-FRANCE
667,2016,27,3,0,0,0,0,0,0,76,OCCITANIE
668,2016,27,3,425,0,1029,4,0,9,11,ILE-DE-FRANCE
669,2016,27,3,0,0,0,0,0,0,94,CORSE
670,2016,27,3,192,0,538,7,0,20,24,CENTRE-VAL-DE-LOIRE
671,2016,27,3,0,0,0,0,0,0,53,BRETAGNE
672,2016,27,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
673,2016,27,3,216,0,615,3,0,8,84,AUVERGNE-RHONE-ALPES
674,2016,27,3,432,0,1398,7,0,23,75,NOUVELLE-AQUITAINE
675,2016,27,3,594,0,1286,10,0,22,44,GRAND EST
676,2016,26,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
677,2016,26,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
678,2016,26,3,126,0,444,4,0,13,28,NORMANDIE
679,2016,26,3,639,0,1471,10,0,24,32,HAUTS-DE-FRANCE
680,2016,26,3,0,0,0,0,0,0,76,OCCITANIE
681,2016,26,3,4070,0,8650,34,0,72,11,ILE-DE-FRANCE
682,2016,26,3,0,0,0,0,0,0,94,CORSE
683,2016,26,3,476,65,887,18,2,34,24,CENTRE-VAL-DE-LOIRE
684,2016,26,3,0,0,0,0,0,0,53,BRETAGNE
685,2016,26,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
686,2016,26,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
687,2016,26,3,298,0,1090,5,0,18,75,NOUVELLE-AQUITAINE
688,2016,26,3,174,0,642,3,0,11,44,GRAND EST
689,2016,25,3,94,0,463,2,0,9,93,PROVENCE-ALPES-COTE-D-AZUR
690,2016,25,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
691,2016,25,3,0,0,0,0,0,0,28,NORMANDIE
692,2016,25,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
693,2016,25,3,0,0,0,0,0,0,76,OCCITANIE
694,2016,25,3,2868,0,5799,24,0,48,11,ILE-DE-FRANCE
695,2016,25,3,0,0,0,0,0,0,94,CORSE
696,2016,25,3,154,0,413,6,0,16,24,CENTRE-VAL-DE-LOIRE
697,2016,25,3,0,0,0,0,0,0,53,BRETAGNE
698,2016,25,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
699,2016,25,3,540,0,1373,7,0,17,84,AUVERGNE-RHONE-ALPES
700,2016,25,3,1899,0,4481,32,0,75,75,NOUVELLE-AQUITAINE
701,2016,25,3,165,0,496,3,0,9,44,GRAND EST
702,2016,24,3,168,0,599,3,0,12,93,PROVENCE-ALPES-COTE-D-AZUR
703,2016,24,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
704,2016,24,3,103,0,358,3,0,10,28,NORMANDIE
705,2016,24,3,192,0,637,3,0,10,32,HAUTS-DE-FRANCE
706,2016,24,3,0,0,0,0,0,0,76,OCCITANIE
707,2016,24,3,1844,0,4069,15,0,33,11,ILE-DE-FRANCE
708,2016,24,3,51,0,133,16,0,41,94,CORSE
709,2016,24,3,156,0,443,6,0,17,24,CENTRE-VAL-DE-LOIRE
710,2016,24,3,0,0,0,0,0,0,53,BRETAGNE
711,2016,24,3,305,0,768,10,0,26,27,BOURGOGNE-FRANCHE-COMTE
712,2016,24,3,1015,63,1967,13,1,25,84,AUVERGNE-RHONE-ALPES
713,2016,24,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
714,2016,24,3,1328,47,2609,23,0,46,44,GRAND EST
715,2016,23,3,48,0,278,1,0,6,93,PROVENCE-ALPES-COTE-D-AZUR
716,2016,23,3,25,0,193,1,0,5,52,PAYS-DE-LA-LOIRE
717,2016,23,3,315,0,821,9,0,24,28,NORMANDIE
718,2016,23,3,353,0,900,6,0,15,32,HAUTS-DE-FRANCE
719,2016,23,3,0,0,0,0,0,0,76,OCCITANIE
720,2016,23,3,2409,0,4987,20,0,41,11,ILE-DE-FRANCE
721,2016,23,3,13,0,49,4,0,15,94,CORSE
722,2016,23,3,280,0,626,11,0,24,24,CENTRE-VAL-DE-LOIRE
723,2016,23,3,137,0,493,4,0,15,53,BRETAGNE
724,2016,23,3,322,0,798,11,0,27,27,BOURGOGNE-FRANCHE-COMTE
725,2016,23,3,579,0,1319,7,0,16,84,AUVERGNE-RHONE-ALPES
726,2016,23,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
727,2016,23,3,680,0,1551,12,0,27,44,GRAND EST
728,2016,22,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
729,2016,22,3,160,0,572,4,0,15,52,PAYS-DE-LA-LOIRE
730,2016,22,3,219,0,746,6,0,21,28,NORMANDIE
731,2016,22,3,231,0,649,4,0,11,32,HAUTS-DE-FRANCE
732,2016,22,3,282,0,762,5,0,13,76,OCCITANIE
733,2016,22,3,3282,200,6364,27,2,52,11,ILE-DE-FRANCE
734,2016,22,3,93,5,181,29,2,56,94,CORSE
735,2016,22,3,358,5,711,14,1,27,24,CENTRE-VAL-DE-LOIRE
736,2016,22,3,268,0,864,8,0,26,53,BRETAGNE
737,2016,22,3,105,0,376,4,0,13,27,BOURGOGNE-FRANCHE-COMTE
738,2016,22,3,406,0,952,5,0,12,84,AUVERGNE-RHONE-ALPES
739,2016,22,3,618,0,1318,10,0,22,75,NOUVELLE-AQUITAINE
740,2016,22,3,752,0,1628,13,0,28,44,GRAND EST
